"","ST","Year","Cluster","Fraction","Num","TotalYearCluster"
"760","617",2009,"2085",0,192,0
"761","617",2010,"2085",0,196,0
"762","617",2011,"2085",0,222,0
"763","617",2012,"2085",0,277,0
"764","617",2013,"2085",0,255,0
"765","617",2014,"2085",0,265,0
"766","617",2015,"2085",0.0033003300330033,303,1
"767","617",2016,"2085",0,300,0
"768","617",2017,"2085",0,355,0
"769","10",2002,"5159",0,83,0
"770","10",2003,"5159",0,121,0
"771","10",2004,"5159",0,125,0
"772","10",2005,"5159",0.00746268656716418,134,1
"773","10",2006,"5159",0,127,0
"774","10",2007,"5159",0.00714285714285714,140,1
"775","10",2008,"5159",0,159,0
"776","10",2009,"5159",0,192,0
"777","10",2010,"5159",0,196,0
"778","10",2011,"5159",0,222,0
"779","10",2012,"5159",0,277,0
"780","10",2013,"5159",0,255,0
"781","10",2014,"5159",0,265,0
"782","10",2015,"5159",0,303,0
"783","10",2016,"5159",0.00333333333333333,300,1
"784","10",2017,"5159",0,355,0
"785","773",2002,"2187",0,83,0
"786","773",2003,"2187",0,121,0
"787","773",2004,"2187",0,125,0
"788","773",2005,"2187",0,134,0
"789","773",2006,"2187",0,127,0
"790","773",2007,"2187",0,140,0
"791","773",2008,"2187",0,159,0
"792","773",2009,"2187",0,192,0
"793","773",2010,"2187",0,196,0
"794","773",2011,"2187",0,222,0
"795","773",2012,"2187",0,277,0
"796","773",2013,"2187",0,255,0
"797","773",2014,"2187",0.00377358490566038,265,1
"798","773",2015,"2187",0,303,0
"799","773",2016,"2187",0,300,0
"800","773",2017,"2187",0,355,0
"801","2531",2002,"2193",0,83,0
"802","2531",2003,"2193",0,121,0
"803","2531",2004,"2193",0,125,0
"804","2531",2005,"2193",0,134,0
"805","2531",2006,"2193",0,127,0
"806","2531",2007,"2193",0,140,0
"807","2531",2008,"2193",0,159,0
"808","2531",2009,"2193",0,192,0
"809","2531",2010,"2193",0,196,0
"810","2531",2011,"2193",0,222,0
"811","2531",2012,"2193",0,277,0
"812","2531",2013,"2193",0,255,0
"813","2531",2014,"2193",0,265,0
"814","2531",2015,"2193",0,303,0
"815","2531",2016,"2193",0,300,0
"816","2531",2017,"2193",0.0028169014084507,355,1
"817","607",2002,"2202",0,83,0
"818","607",2003,"2202",0,121,0
"819","607",2004,"2202",0.008,125,1
"820","607",2005,"2202",0,134,0
"821","607",2006,"2202",0,127,0
"822","607",2007,"2202",0,140,0
"823","607",2008,"2202",0,159,0
"824","607",2009,"2202",0,192,0
"825","607",2010,"2202",0,196,0
"826","607",2011,"2202",0,222,0
"827","607",2012,"2202",0,277,0
"828","607",2013,"2202",0,255,0
"829","607",2014,"2202",0,265,0
"830","607",2015,"2202",0,303,0
"831","607",2016,"2202",0,300,0
"832","607",2017,"2202",0,355,0
"833","10256",2002,"2203",0,83,0
"834","10256",2003,"2203",0,121,0
"835","10256",2004,"2203",0,125,0
"836","10256",2005,"2203",0,134,0
"837","10256",2006,"2203",0,127,0
"838","10256",2007,"2203",0,140,0
"839","10256",2008,"2203",0,159,0
"840","10256",2009,"2203",0,192,0
"841","10256",2010,"2203",0,196,0
"842","10256",2011,"2203",0,222,0
"843","10256",2012,"2203",0,277,0
"844","10256",2013,"2203",0,255,0
"845","10256",2014,"2203",0,265,0
"846","10256",2015,"2203",0,303,0
"847","10256",2016,"2203",0,300,0
"848","10256",2017,"2203",0.0028169014084507,355,1
"849","517",2002,"2218",0,83,0
"850","517",2003,"2218",0,121,0
"851","517",2004,"2218",0,125,0
"852","517",2005,"2218",0,134,0
"853","517",2006,"2218",0,127,0
"854","517",2007,"2218",0,140,0
"855","517",2008,"2218",0,159,0
"856","517",2009,"2218",0,192,0
"857","517",2010,"2218",0,196,0
"858","517",2011,"2218",0.0045045045045045,222,1
"859","517",2012,"2218",0,277,0
"860","517",2013,"2218",0,255,0
"861","517",2014,"2218",0,265,0
"862","517",2015,"2218",0,303,0
"863","517",2016,"2218",0,300,0
"864","517",2017,"2218",0,355,0
"865","75",2002,"5276",0,83,0
"866","75",2003,"5276",0,121,0
"867","75",2004,"5276",0,125,0
"868","75",2005,"5276",0,134,0
"869","75",2006,"5276",0,127,0
"870","75",2007,"5276",0,140,0
"871","75",2008,"5276",0,159,0
"872","75",2009,"5276",0,192,0
"873","75",2010,"5276",0,196,0
"874","75",2011,"5276",0,222,0
"875","75",2012,"5276",0,277,0
"876","75",2013,"5276",0.00392156862745098,255,1
"877","75",2014,"5276",0,265,0
"878","75",2015,"5276",0,303,0
"879","75",2016,"5276",0,300,0
"880","75",2017,"5276",0,355,0
"881","205",2002,"2249",0,83,0
"882","205",2003,"2249",0,121,0
"883","205",2004,"2249",0,125,0
"884","205",2005,"2249",0,134,0
"885","205",2006,"2249",0,127,0
"886","205",2007,"2249",0,140,0
"887","205",2008,"2249",0,159,0
"888","205",2009,"2249",0,192,0
"889","205",2010,"2249",0,196,0
"890","205",2011,"2249",0,222,0
"891","205",2012,"2249",0.0036101083032491,277,1
"892","205",2013,"2249",0,255,0
"893","205",2014,"2249",0,265,0
"894","205",2015,"2249",0,303,0
"895","205",2016,"2249",0,300,0
"896","205",2017,"2249",0,355,0
"897","58",2002,"2278",0,83,0
"898","58",2003,"2278",0,121,0
"899","58",2004,"2278",0,125,0
"900","58",2005,"2278",0,134,0
"901","58",2006,"2278",0,127,0
"902","58",2007,"2278",0,140,0
"903","58",2008,"2278",0,159,0
"904","58",2009,"2278",0,192,0
"905","58",2010,"2278",0,196,0
"906","58",2011,"2278",0,222,0
"907","58",2012,"2278",0,277,0
"908","58",2013,"2278",0,255,0
"909","58",2014,"2278",0,265,0
"910","58",2015,"2278",0,303,0
"911","58",2016,"2278",0,300,0
"912","58",2017,"2278",0.0028169014084507,355,1
"913","58",2002,"2291",0,83,0
"914","58",2003,"2291",0,121,0
"915","58",2004,"2291",0,125,0
"916","58",2005,"2291",0,134,0
"917","58",2006,"2291",0,127,0
"918","58",2007,"2291",0,140,0
"919","58",2008,"2291",0,159,0
"920","58",2009,"2291",0,192,0
"921","58",2010,"2291",0,196,0
"922","58",2011,"2291",0,222,0
"923","58",2012,"2291",0,277,0
"924","58",2013,"2291",0,255,0
"925","58",2014,"2291",0,265,0
"926","58",2015,"2291",0,303,0
"927","58",2016,"2291",0.00333333333333333,300,1
"928","58",2017,"2291",0,355,0
"929","345",2002,"2330",0,83,0
"930","345",2003,"2330",0,121,0
"931","345",2004,"2330",0,125,0
"932","345",2005,"2330",0,134,0
"933","345",2006,"2330",0,127,0
"934","345",2007,"2330",0,140,0
"935","345",2008,"2330",0,159,0
"936","345",2009,"2330",0,192,0
"937","345",2010,"2330",0,196,0
"938","345",2011,"2330",0,222,0
"939","345",2012,"2330",0,277,0
"940","345",2013,"2330",0,255,0
"941","345",2014,"2330",0,265,0
"942","345",2015,"2330",0,303,0
"943","345",2016,"2330",0,300,0
"944","345",2017,"2330",0.0028169014084507,355,1
"945","224",2002,"2390",0,83,0
"946","224",2003,"2390",0,121,0
"947","224",2004,"2390",0,125,0
"948","224",2005,"2390",0,134,0
"949","224",2006,"2390",0,127,0
"950","224",2007,"2390",0,140,0
"951","224",2008,"2390",0,159,0
"952","224",2009,"2390",0,192,0
"953","224",2010,"2390",0,196,0
"954","224",2011,"2390",0,222,0
"955","224",2012,"2390",0,277,0
"956","224",2013,"2390",0,255,0
"957","224",2014,"2390",0,265,0
"958","224",2015,"2390",0,303,0
"959","224",2016,"2390",0.00333333333333333,300,1
"960","224",2017,"2390",0,355,0
"961","88",2002,"2428",0,83,0
"962","88",2003,"2428",0,121,0
"963","88",2004,"2428",0.008,125,1
"964","88",2005,"2428",0,134,0
"965","88",2006,"2428",0,127,0
"966","88",2007,"2428",0,140,0
"967","88",2008,"2428",0,159,0
"968","88",2009,"2428",0,192,0
"969","88",2010,"2428",0,196,0
"970","88",2011,"2428",0,222,0
"971","88",2012,"2428",0,277,0
"972","88",2013,"2428",0,255,0
"973","88",2014,"2428",0,265,0
"974","88",2015,"2428",0,303,0
"975","88",2016,"2428",0,300,0
"976","88",2017,"2428",0,355,0
"977","10233",2002,"2475",0,83,0
"978","10233",2003,"2475",0,121,0
"979","10233",2004,"2475",0,125,0
"980","10233",2005,"2475",0,134,0
"981","10233",2006,"2475",0,127,0
"982","10233",2007,"2475",0,140,0
"983","10233",2008,"2475",0,159,0
"984","10233",2009,"2475",0,192,0
"985","10233",2010,"2475",0,196,0
"986","10233",2011,"2475",0,222,0
"987","10233",2012,"2475",0.0036101083032491,277,1
"988","10233",2013,"2475",0,255,0
"989","10233",2014,"2475",0,265,0
"990","10233",2015,"2475",0,303,0
"991","10233",2016,"2475",0,300,0
"992","10233",2017,"2475",0,355,0
"993","106",2002,"2482",0,83,0
"994","106",2003,"2482",0,121,0
"995","106",2004,"2482",0,125,0
"996","106",2005,"2482",0,134,0
"997","106",2006,"2482",0,127,0
"998","106",2007,"2482",0.00714285714285714,140,1
"999","106",2008,"2482",0,159,0
"1000","106",2009,"2482",0,192,0
"1001","106",2010,"2482",0,196,0
"1002","106",2011,"2482",0,222,0
"1003","106",2012,"2482",0,277,0
"1004","106",2013,"2482",0,255,0
"1005","106",2014,"2482",0,265,0
"1006","106",2015,"2482",0,303,0
"1007","106",2016,"2482",0,300,0
"1008","106",2017,"2482",0,355,0
"1009","6664",2002,"2486",0,83,0
"1010","6664",2003,"2486",0,121,0
"1011","6664",2004,"2486",0,125,0
"1012","6664",2005,"2486",0,134,0
"1013","6664",2006,"2486",0,127,0
"1014","6664",2007,"2486",0,140,0
"1015","6664",2008,"2486",0.00628930817610063,159,1
"1016","6664",2009,"2486",0,192,0
"1017","6664",2010,"2486",0,196,0
"1018","6664",2011,"2486",0,222,0
"1019","6664",2012,"2486",0,277,0
"1020","6664",2013,"2486",0,255,0
"1021","6664",2014,"2486",0,265,0
"1022","6664",2015,"2486",0,303,0
"1023","6664",2016,"2486",0,300,0
"1024","6664",2017,"2486",0,355,0
"1025","69",2002,"2551",0,83,0
"1026","69",2003,"2551",0,121,0
"1027","69",2004,"2551",0,125,0
"1028","69",2005,"2551",0,134,0
"1029","69",2006,"2551",0,127,0
"1030","69",2007,"2551",0,140,0
"1031","69",2008,"2551",0,159,0
"1032","69",2009,"2551",0,192,0
"1033","69",2010,"2551",0,196,0
"1034","69",2011,"2551",0,222,0
"1035","69",2012,"2551",0,277,0
"1036","69",2013,"2551",0.00392156862745098,255,1
"1037","69",2014,"2551",0,265,0
"1038","69",2015,"2551",0,303,0
"1039","69",2016,"2551",0,300,0
"1040","69",2017,"2551",0,355,0
"1041","69",2002,"2605",0,83,0
"1042","69",2003,"2605",0,121,0
"1043","69",2004,"2605",0,125,0
"1044","69",2005,"2605",0,134,0
"1045","69",2006,"2605",0,127,0
"1046","69",2007,"2605",0,140,0
"1047","69",2008,"2605",0,159,0
"1048","69",2009,"2605",0,192,0
"1049","69",2010,"2605",0,196,0
"1050","69",2011,"2605",0,222,0
"1051","69",2012,"2605",0,277,0
"1052","69",2013,"2605",0,255,0
"1053","69",2014,"2605",0,265,0
"1054","69",2015,"2605",0,303,0
"1055","69",2016,"2605",0.00333333333333333,300,1
"1056","69",2017,"2605",0,355,0
"1057","69",2002,"2606",0,83,0
"1058","69",2003,"2606",0,121,0
"1059","69",2004,"2606",0,125,0
"1060","69",2005,"2606",0,134,0
"1061","69",2006,"2606",0,127,0
"1062","69",2007,"2606",0,140,0
"1063","69",2008,"2606",0,159,0
"1064","69",2009,"2606",0,192,0
"1065","69",2010,"2606",0,196,0
"1066","69",2011,"2606",0,222,0
"1067","69",2012,"2606",0,277,0
"1068","69",2013,"2606",0.00392156862745098,255,1
"1069","69",2014,"2606",0,265,0
"1070","69",2015,"2606",0,303,0
"1071","69",2016,"2606",0,300,0
"1072","69",2017,"2606",0,355,0
"1073","69",2002,"2623",0,83,0
"1074","69",2003,"2623",0,121,0
"1075","69",2004,"2623",0,125,0
"1076","69",2005,"2623",0,134,0
"1077","69",2006,"2623",0,127,0
"1078","69",2007,"2623",0,140,0
"1079","69",2008,"2623",0,159,0
"1080","69",2009,"2623",0,192,0
"1081","69",2010,"2623",0,196,0
"1082","69",2011,"2623",0,222,0
"1083","69",2012,"2623",0,277,0
"1084","69",2013,"2623",0,255,0
"1085","69",2014,"2623",0,265,0
"1086","69",2015,"2623",0,303,0
"1087","69",2016,"2623",0,300,0
"1088","69",2017,"2623",0.0028169014084507,355,1
"1089","69",2002,"2638",0,83,0
"1090","69",2003,"2638",0,121,0
"1091","69",2004,"2638",0,125,0
"1092","69",2005,"2638",0,134,0
"1093","69",2006,"2638",0,127,0
"1094","69",2007,"2638",0,140,0
"1095","69",2008,"2638",0,159,0
"1096","69",2009,"2638",0,192,0
"1097","69",2010,"2638",0.00510204081632653,196,1
"1098","69",2011,"2638",0,222,0
"1099","69",2012,"2638",0,277,0
"1100","69",2013,"2638",0,255,0
"1101","69",2014,"2638",0,265,0
"1102","69",2015,"2638",0,303,0
"1103","69",2016,"2638",0,300,0
"1104","69",2017,"2638",0,355,0
"1105","69",2002,"2699",0,83,0
"1106","69",2003,"2699",0,121,0
"1107","69",2004,"2699",0,125,0
"1108","69",2005,"2699",0,134,0
"1109","69",2006,"2699",0,127,0
"1110","69",2007,"2699",0,140,0
"1111","69",2008,"2699",0,159,0
"1112","69",2009,"2699",0,192,0
"1113","69",2010,"2699",0,196,0
"1114","69",2011,"2699",0,222,0
"1115","69",2012,"2699",0,277,0
"1116","69",2013,"2699",0.00392156862745098,255,1
"1117","69",2014,"2699",0,265,0
"1118","69",2015,"2699",0,303,0
"1119","69",2016,"2699",0,300,0
"1120","69",2017,"2699",0,355,0
"1121","69",2002,"2724",0,83,0
"1122","69",2003,"2724",0,121,0
"1123","69",2004,"2724",0,125,0
"1124","69",2005,"2724",0,134,0
"1125","69",2006,"2724",0,127,0
"1126","69",2007,"2724",0,140,0
"1127","69",2008,"2724",0,159,0
"1128","69",2009,"2724",0,192,0
"1129","69",2010,"2724",0,196,0
"1130","69",2011,"2724",0.0045045045045045,222,1
"1131","69",2012,"2724",0,277,0
"1132","69",2013,"2724",0,255,0
"1133","69",2014,"2724",0,265,0
"1134","69",2015,"2724",0,303,0
"1135","69",2016,"2724",0,300,0
"1136","69",2017,"2724",0,355,0
"1137","69",2002,"2728",0,83,0
"1138","69",2003,"2728",0,121,0
"1139","69",2004,"2728",0,125,0
"1140","69",2005,"2728",0,134,0
"1141","69",2006,"2728",0,127,0
"1142","69",2007,"2728",0,140,0
"1143","69",2008,"2728",0,159,0
"1144","69",2009,"2728",0,192,0
"1145","69",2010,"2728",0,196,0
"1146","69",2011,"2728",0.0045045045045045,222,1
"1147","69",2012,"2728",0,277,0
"1148","69",2013,"2728",0,255,0
"1149","69",2014,"2728",0,265,0
"1150","69",2015,"2728",0,303,0
"1151","69",2016,"2728",0,300,0
"1152","69",2017,"2728",0,355,0
"1153","69",2002,"2734",0,83,0
"1154","69",2003,"2734",0,121,0
"1155","69",2004,"2734",0,125,0
"1156","69",2005,"2734",0.00746268656716418,134,1
"1157","69",2006,"2734",0,127,0
"1158","69",2007,"2734",0,140,0
"1159","69",2008,"2734",0,159,0
"1160","69",2009,"2734",0,192,0
"1161","69",2010,"2734",0,196,0
"1162","69",2011,"2734",0,222,0
"1163","69",2012,"2734",0,277,0
"1164","69",2013,"2734",0,255,0
"1165","69",2014,"2734",0,265,0
"1166","69",2015,"2734",0,303,0
"1167","69",2016,"2734",0,300,0
"1168","69",2017,"2734",0,355,0
"1169","393",2002,"2755",0,83,0
"1170","393",2003,"2755",0,121,0
"1171","393",2004,"2755",0,125,0
"1172","393",2005,"2755",0,134,0
"1173","393",2006,"2755",0,127,0
"1174","393",2007,"2755",0,140,0
"1175","393",2008,"2755",0,159,0
"1176","393",2009,"2755",0,192,0
"1177","393",2010,"2755",0,196,0
"1178","393",2011,"2755",0,222,0
"1179","393",2012,"2755",0.0036101083032491,277,1
"1180","393",2013,"2755",0,255,0
"1181","393",2014,"2755",0,265,0
"1182","393",2015,"2755",0,303,0
"1183","393",2016,"2755",0,300,0
"1184","393",2017,"2755",0,355,0
"1185","393",2002,"5810",0,83,0
"1186","393",2003,"5810",0,121,0
"1187","393",2004,"5810",0,125,0
"1188","393",2005,"5810",0,134,0
"1189","393",2006,"5810",0,127,0
"1190","393",2007,"5810",0,140,0
"1191","393",2008,"5810",0,159,0
"1192","393",2009,"5810",0.00520833333333333,192,1
"1193","393",2010,"5810",0.00510204081632653,196,1
"1194","393",2011,"5810",0,222,0
"1195","393",2012,"5810",0,277,0
"1196","393",2013,"5810",0,255,0
"1197","393",2014,"5810",0,265,0
"1198","393",2015,"5810",0,303,0
"1199","393",2016,"5810",0,300,0
"1200","393",2017,"5810",0,355,0
"1201","393",2002,"2759",0,83,0
"1202","393",2003,"2759",0,121,0
"1203","393",2004,"2759",0,125,0
"1204","393",2005,"2759",0,134,0
"1205","393",2006,"2759",0,127,0
"1206","393",2007,"2759",0.00714285714285714,140,1
"1207","393",2008,"2759",0,159,0
"1208","393",2009,"2759",0,192,0
"1209","393",2010,"2759",0,196,0
"1210","393",2011,"2759",0,222,0
"1211","393",2012,"2759",0,277,0
"1212","393",2013,"2759",0,255,0
"1213","393",2014,"2759",0,265,0
"1214","393",2015,"2759",0,303,0
"1215","393",2016,"2759",0,300,0
"1216","393",2017,"2759",0,355,0
"1217","393",2002,"5811",0,83,0
"1218","393",2003,"5811",0,121,0
"1219","393",2004,"5811",0.016,125,2
"1220","393",2005,"5811",0,134,0
"1221","393",2006,"5811",0,127,0
"1222","393",2007,"5811",0,140,0
"1223","393",2008,"5811",0.0188679245283019,159,3
"1224","393",2009,"5811",0,192,0
"1225","393",2010,"5811",0,196,0
"1226","393",2011,"5811",0,222,0
"1227","393",2012,"5811",0,277,0
"1228","393",2013,"5811",0.00392156862745098,255,1
"1229","393",2014,"5811",0,265,0
"1230","393",2015,"5811",0,303,0
"1231","393",2016,"5811",0,300,0
"1232","393",2017,"5811",0,355,0
"1233","405",2002,"2811",0,83,0
"1234","405",2003,"2811",0,121,0
"1235","405",2004,"2811",0,125,0
"1236","405",2005,"2811",0,134,0
"1237","405",2006,"2811",0,127,0
"1238","405",2007,"2811",0,140,0
"1239","405",2008,"2811",0,159,0
"1240","405",2009,"2811",0,192,0
"1241","405",2010,"2811",0,196,0
"1242","405",2011,"2811",0,222,0
"1243","405",2012,"2811",0,277,0
"1244","405",2013,"2811",0,255,0
"1245","405",2014,"2811",0,265,0
"1246","405",2015,"2811",0.0033003300330033,303,1
"1247","405",2016,"2811",0,300,0
"1248","405",2017,"2811",0,355,0
"1249","8915",2002,"2933",0,83,0
"1250","8915",2003,"2933",0,121,0
"1251","8915",2004,"2933",0,125,0
"1252","8915",2005,"2933",0,134,0
"1253","8915",2006,"2933",0,127,0
"1254","8915",2007,"2933",0,140,0
"1255","8915",2008,"2933",0,159,0
"1256","8915",2009,"2933",0,192,0
"1257","8915",2010,"2933",0,196,0
"1258","8915",2011,"2933",0.0045045045045045,222,1
"1259","8915",2012,"2933",0,277,0
"1260","8915",2013,"2933",0,255,0
"1261","8915",2014,"2933",0,265,0
"1262","8915",2015,"2933",0,303,0
"1263","8915",2016,"2933",0,300,0
"1264","8915",2017,"2933",0,355,0
"1265","59",2002,"2980",0,83,0
"1266","59",2003,"2980",0,121,0
"1267","59",2004,"2980",0,125,0
"1268","59",2005,"2980",0,134,0
"1269","59",2006,"2980",0,127,0
"1270","59",2007,"2980",0.00714285714285714,140,1
"1271","59",2008,"2980",0,159,0
"1272","59",2009,"2980",0,192,0
"1273","59",2010,"2980",0,196,0
"1274","59",2011,"2980",0,222,0
"1275","59",2012,"2980",0,277,0
"1276","59",2013,"2980",0,255,0
"1277","59",2014,"2980",0,265,0
"1278","59",2015,"2980",0,303,0
"1279","59",2016,"2980",0,300,0
"1280","59",2017,"2980",0,355,0
"1281","10226",2002,"2988",0,83,0
"1282","10226",2003,"2988",0,121,0
"1283","10226",2004,"2988",0,125,0
"1284","10226",2005,"2988",0,134,0
"1285","10226",2006,"2988",0,127,0
"1286","10226",2007,"2988",0,140,0
"1287","10226",2008,"2988",0,159,0
"1288","10226",2009,"2988",0,192,0
"1289","10226",2010,"2988",0.00510204081632653,196,1
"1290","10226",2011,"2988",0,222,0
"1291","10226",2012,"2988",0,277,0
"1292","10226",2013,"2988",0,255,0
"1293","10226",2014,"2988",0,265,0
"1294","10226",2015,"2988",0,303,0
"1295","10226",2016,"2988",0,300,0
"1296","10226",2017,"2988",0,355,0
"1297","59",2002,"2993",0,83,0
"1298","59",2003,"2993",0,121,0
"1299","59",2004,"2993",0,125,0
"1300","59",2005,"2993",0,134,0
"1301","59",2006,"2993",0,127,0
"1302","59",2007,"2993",0,140,0
"1303","59",2008,"2993",0,159,0
"1304","59",2009,"2993",0,192,0
"1305","59",2010,"2993",0,196,0
"1306","59",2011,"2993",0.0045045045045045,222,1
"1307","59",2012,"2993",0,277,0
"1308","59",2013,"2993",0,255,0
"1309","59",2014,"2993",0,265,0
"1310","59",2015,"2993",0,303,0
"1311","59",2016,"2993",0,300,0
"1312","59",2017,"2993",0,355,0
"1313","354",2002,"6039",0,83,0
"1314","354",2003,"6039",0,121,0
"1315","354",2004,"6039",0,125,0
"1316","354",2005,"6039",0,134,0
"1317","354",2006,"6039",0,127,0
"1318","354",2007,"6039",0,140,0
"1319","354",2008,"6039",0,159,0
"1320","354",2009,"6039",0,192,0
"1321","354",2010,"6039",0,196,0
"1322","354",2011,"6039",0,222,0
"1323","354",2012,"6039",0,277,0
"1324","354",2013,"6039",0,255,0
"1325","354",2014,"6039",0.00377358490566038,265,1
"1326","354",2015,"6039",0,303,0
"1327","354",2016,"6039",0,300,0
"1328","354",2017,"6039",0,355,0
"1329","457",2002,"2997",0,83,0
"1330","457",2003,"2997",0,121,0
"1331","457",2004,"2997",0,125,0
"1332","457",2005,"2997",0,134,0
"1333","457",2006,"2997",0,127,0
"1334","457",2007,"2997",0,140,0
"1335","457",2008,"2997",0,159,0
"1336","457",2009,"2997",0,192,0
"1337","457",2010,"2997",0,196,0
"1338","457",2011,"2997",0,222,0
"1339","457",2012,"2997",0.0036101083032491,277,1
"1340","457",2013,"2997",0,255,0
"1341","457",2014,"2997",0,265,0
"1342","457",2015,"2997",0,303,0
"1343","457",2016,"2997",0,300,0
"1344","457",2017,"2997",0,355,0
"1345","10255",2002,"3001",0,83,0
"1346","10255",2003,"3001",0,121,0
"1347","10255",2004,"3001",0,125,0
"1348","10255",2005,"3001",0,134,0
"1349","10255",2006,"3001",0,127,0
"1350","10255",2007,"3001",0,140,0
"1351","10255",2008,"3001",0,159,0
"1352","10255",2009,"3001",0,192,0
"1353","10255",2010,"3001",0,196,0
"1354","10255",2011,"3001",0,222,0
"1355","10255",2012,"3001",0,277,0
"1356","10255",2013,"3001",0.00392156862745098,255,1
"1357","10255",2014,"3001",0,265,0
"1358","10255",2015,"3001",0,303,0
"1359","10255",2016,"3001",0,300,0
"1360","10255",2017,"3001",0,355,0
"1361","648",2002,"6051",0,83,0
"1362","648",2003,"6051",0,121,0
"1363","648",2004,"6051",0,125,0
"1364","648",2005,"6051",0,134,0
"1365","648",2006,"6051",0,127,0
"1366","648",2007,"6051",0,140,0
"1367","648",2008,"6051",0,159,0
"1368","648",2009,"6051",0.00520833333333333,192,1
"1369","648",2010,"6051",0,196,0
"1370","648",2011,"6051",0,222,0
"1371","648",2012,"6051",0,277,0
"1372","648",2013,"6051",0.00392156862745098,255,1
"1373","648",2014,"6051",0,265,0
"1374","648",2015,"6051",0,303,0
"1375","648",2016,"6051",0,300,0
"1376","648",2017,"6051",0,355,0
"1377","117",2002,"3025",0,83,0
"1378","117",2003,"3025",0,121,0
"1379","117",2004,"3025",0,125,0
"1380","117",2005,"3025",0,134,0
"1381","117",2006,"3025",0,127,0
"1382","117",2007,"3025",0,140,0
"1383","117",2008,"3025",0,159,0
"1384","117",2009,"3025",0,192,0
"1385","117",2010,"3025",0,196,0
"1386","117",2011,"3025",0.0045045045045045,222,1
"1387","117",2012,"3025",0,277,0
"1388","117",2013,"3025",0,255,0
"1389","117",2014,"3025",0,265,0
"1390","117",2015,"3025",0,303,0
"1391","117",2016,"3025",0,300,0
"1392","117",2017,"3025",0,355,0
"1393","117",2002,"3027",0,83,0
"1394","117",2003,"3027",0,121,0
"1395","117",2004,"3027",0,125,0
"1396","117",2005,"3027",0,134,0
"1397","117",2006,"3027",0,127,0
"1398","117",2007,"3027",0,140,0
"1399","117",2008,"3027",0,159,0
"1400","117",2009,"3027",0,192,0
"1401","117",2010,"3027",0,196,0
"1402","117",2011,"3027",0,222,0
"1403","117",2012,"3027",0,277,0
"1404","117",2013,"3027",0.00392156862745098,255,1
"1405","117",2014,"3027",0,265,0
"1406","117",2015,"3027",0,303,0
"1407","117",2016,"3027",0,300,0
"1408","117",2017,"3027",0,355,0
